"RIAGENDR","RIDAGEYR","RIDRETH3","DMQMILIZ","DMDBORN4","DMDCITZN","DMDEDUC2","SIALANG","SIAINTRP","DMDFMSIZ","DMDHHSZA","DMDHHSZB","DMDHHSZE","DMDHRGND","DMDHRAGE","DMDHRBR4","DMDHREDU","DMDHRMAR","WTINT2YR","INDFMPIR"
"2",60,"4",0,"1","1","2","1","2",5,0,0,3,"2",60,"1","2","3",11603.054466,1.15
"1",57,"3",0,"1","1","5","1","2",2,0,0,1,"1",57,"1","5","1",74056.830092,5
"2",67,"6",0,"2","2","2","1","1",3,0,0,1,"1",59,"2","4","3",13318.864423,0.81
"1",49,"6",0,"2","2","5","1","2",5,0,0,0,"2",43,"1","5","1",19729.662651,5
"2",71,"3",0,"1","1","5","1","2",1,0,0,1,"2",71,"1","5","2",36060.136518,3.92
"1",56,"2",0,"2","2","3","2","2",6,0,1,0,"1",56,"2","3","1",13833.683829,0.49
"2",59,"3",0,"1","1","5","1","2",3,0,0,1,"2",59,"1","5","1",107581.87821,5
"1",63,"4",1,"1","1","4","1","2",1,0,0,1,"1",63,"1","4","4",16445.226661,1.29
"1",59,"4",0,"1","1","2","1","2",1,0,0,0,"1",59,"1","2","5",25895.958339,0.43
"1",26,"3",0,"1","1","2","1","2",3,0,0,1,"1",26,"1","2","5",46076.435619,2.02
"1",63,"3",1,"1","1","4","1","2",2,0,0,1,"1",63,"1","4","1",88531.364913,5
"1",80,"3",1,"1","1","4","1","2",2,0,0,2,"2",80,"1","3","1",27609.529867,1.39
"2",67,"4",0,"1","1","4","1","2",1,0,0,1,"2",67,"1","4","3",17120.265197,2.57
"2",80,"3",0,"1","1","4","1","2",2,0,0,2,"2",80,"1","4","2",18933.351504,1.18
"2",59,"1",0,"2","2","1","2","1",7,1,2,1,"1",62,"2","1","1",22091.804326,3.79
"2",80,"3",0,"1","1","5","1","2",1,0,0,1,"2",80,"1","5","3",26882.902098,2.14
"1",53,"3",0,"1","1","2","1","2",2,0,0,0,"1",53,"1","2","1",29563.941789,0.58
"2",40,"3",0,"1","1","4","1","2",6,0,4,0,"2",40,"1","4","1",59781.505548,3.17
"1",44,"1",0,"2","1","3","2","1",5,0,2,0,"1",44,"2","3","1",23963.869016,0.82
"1",69,"4",0,"1","1","1","1","2",1,0,0,1,"1",69,"1","1","3",9289.765852,1.67
"2",34,"7",0,"1","1","3","1","2",4,0,3,1,"2",34,"1","3","5",15416.990604,0.38
"2",59,"3",0,"2","2","3","1","2",3,0,0,0,"2",59,"2","3","3",74348.922462,1.77
"1",60,"2",0,"2","2","3","2","2",4,0,0,1,"1",60,"2","3","1",11563.524033,1.12
"2",61,"6",0,"2","1","4","1","1",5,0,1,1,"2",40,"2","5","1",15083.024569,5
"2",28,"2",0,"1","1","4","1","2",6,2,3,0,"2",28,"1","4","6",35194.786613,0.5
"1",27,"1",0,"2","2","1","2","2",5,2,1,0,"1",27,"2","1","6",32327.336211,0.64
"1",25,"2",0,"1","1","4","1","2",6,2,0,0,"1",21,"1","4","5",51166.900015,1.52
"2",35,"1",0,"2","1","3","2","2",5,1,2,0,"2",35,"2","3","1",36433.531882,2.9
"2",32,"1",0,"2","1","1","2","2",5,0,2,0,"1",34,"2","1","1",36777.348028,1.38
"1",80,"3",0,"1","1","4","1","2",2,0,0,2,"1",80,"1","4","1",40434.912267,1.27
"2",71,"3",0,"2","2","4","1","2",1,0,0,1,"2",71,"2","4","3",45433.369114,2.26
"2",21,"2",0,"1","1","4","1","2",2,0,0,0,"2",46,"2","4","1",26455.65152,0.76
"2",28,"2",0,"2","1","4","1","2",2,1,0,0,"2",28,"2","4","4",34900.822426,1.29
"2",53,"4",0,"1","1","4","1","2",1,0,0,0,"2",53,"1","4","5",20391.44855,3.92
"2",33,"4",0,"1","1","3","1","2",7,0,1,0,"2",57,"1","1","5",27973.203758,0.57
"2",71,"4",0,"2","1","3","1","2",5,0,0,2,"2",47,"2","3","3",17132.76175,1.5
"1",56,"6",0,"2","2","1","1","1",7,2,1,0,"2",47,"2","1","4",19024.059278,1.22
"2",24,"1",0,"1","1","4","1","2",3,0,0,0,"1",27,"1","5","1",31561.661561,3.58
"2",62,"4",0,"1","1","2","1","2",3,0,0,1,"2",62,"1","2","1",15827.313182,3.54
"2",51,"6",0,"2","2","4","1","2",3,0,0,0,"1",55,"2","5","1",23687.672227,3.03
"1",69,"1",0,"2","1","3","2","2",3,0,0,2,"2",65,"2","4","1",13846.32795,1.64
"2",71,"3",0,"1","1","5","1","2",1,0,0,1,"2",71,"1","5","3",45433.369114,5
"1",61,"4",0,"1","1","2","1","2",3,0,1,1,"1",61,"1","2","1",12290.824112,1.92
"1",30,"3",0,"1","1","5","1","2",4,0,0,2,"1",30,"1","5","1",106819.654572,5
"1",51,"1",0,"2","2","1","2","2",3,0,0,0,"1",51,"2","1","1",37198.808742,3.79
"1",50,"4",0,"2","1","1","1","2",2,0,0,0,"1",50,"2","1","1",15738.592398,0.57
"2",79,"3",0,"1","1","4","1","2",2,0,0,2,"1",80,"1","3","1",26555.322013,0.97
"2",42,"3",0,"1","1","5","1","2",2,0,0,0,"1",43,"1","4","1",93308.459231,1.42
"2",54,"1",0,"1","1","2","1","2",1,0,0,0,"2",54,"1","2","5",21822.544612,0.77
"2",20,"3",0,"1","1","2","1","2",7,0,0,0,"1",55,"1","3","1",58373.274406,2.27
"2",74,"4",0,"1","1","2","1","2",1,0,0,1,"2",74,"1","2","2",21674.748387,0.85
"2",52,"4",0,"1","1","4","1","2",3,0,1,0,"2",27,"1","4","5",27252.596772,2.43
"2",20,"2",0,"1","1","2","1","2",3,0,1,0,"2",20,"1","2","5",27971.682978,0.76
"1",32,"4",0,"1","1","5","1","2",1,0,0,0,"1",34,"1","5","3",26438.468888,5
"2",66,"2",0,"1","1","3","1","2",4,0,0,1,"2",66,"1","3","1",14241.691039,3.4
"2",38,"1",0,"1","1","4","1","2",3,0,0,1,"1",65,"2","1","1",54588.641315,1.43
"2",28,"3",0,"1","1","5","1","2",5,3,0,0,"2",28,"1","5","1",69277.671298,0.3
"1",22,"4",0,"1","1","2","1","2",3,0,0,1,"1",68,"1","2","4",21735.865487,2.53
"1",56,"4",0,"1","1","5","1","2",1,0,0,0,"1",56,"1","5","1",26359.494855,5
"2",33,"3",0,"1","1","5","1","2",3,0,2,0,"2",33,"1","5","3",23303.904692,1.54
"2",43,"2",0,"2","1","5","1","2",3,0,2,0,"2",43,"2","5","2",25833.628249,1.23
"2",80,"3",0,"1","1","4","1","2",1,0,0,1,"2",80,"1","4","2",29157.830021,0.85
"2",51,"6",0,"2","2","1","1","2",6,1,0,0,"2",21,"2","4","5",11949.443084,0.5
"2",53,"4",0,"1","1","5","1","2",2,0,0,0,"2",53,"1","5","4",31377.193396,5
"2",63,"3",0,"1","1","4","1","2",2,0,0,2,"1",63,"1","5","1",104219.084678,3.81
"1",38,"3",0,"1","1","2","1","2",3,0,0,2,"1",68,"1","4","1",17423.987582,1.48
"2",29,"3",0,"1","1","2","1","2",5,2,1,0,"2",29,"1","2","1",36123.845347,1.27
"2",56,"3",0,"1","1","4","1","2",2,0,0,1,"1",68,"1","4","1",110148.142573,3.22
"2",39,"4",0,"1","1","4","1","2",3,0,1,0,"2",39,"1","4","3",27927.439481,0.07
"2",66,"3",0,"1","1","3","1","2",1,0,0,1,"2",66,"1","3","5",20706.239343,1.04
"2",26,"3",0,"1","1","4","1","2",5,3,0,0,"1",36,"2","3","1",32371.566653,0.79
"2",36,"3",0,"1","1","4","1","2",3,0,1,0,"1",36,"1","4","1",77030.969896,5
"1",26,"4",0,"1","1","3","1","2",3,0,0,0,"1",26,"1","3","5",29299.729457,0.86
"2",66,"2",0,"2","1","3","1","2",1,0,0,1,"2",66,"2","3","3",11044.80962,3.48
"2",22,"4",0,"1","1","4","1","2",3,2,0,0,"2",22,"1","4","5",33399.668475,0.03
"2",25,"4",0,"1","1","4","1","2",2,1,1,0,"2",25,"1","4","5",34505.769229,0.89
"1",59,"4",0,"1","1","4","1","2",2,0,0,0,"2",56,"1","4","1",34256.573307,5
"2",51,"4",0,"1","1","2","1","2",2,0,0,1,"2",60,"1","4","1",34700.469555,1.53
"1",65,"6",0,"2","2","5","1","1",7,1,0,3,"2",37,"2","5","1",6378.809847,5
"2",32,"3",0,"1","1","5","1","2",3,1,0,0,"1",34,"1","4","1",84843.358338,2.82
"2",74,"2",0,"1","1","3","1","2",3,0,0,2,"1",76,"1","1","1",16202.02994,0.77
"2",47,"2",0,"2","1","5","1","2",5,0,3,0,"1",49,"2","5","1",29877.191163,5
"1",74,"6",0,"2","1","5","1","1",3,0,0,2,"1",74,"2","5","1",13248.838522,5
"1",45,"3",0,"1","1","2","1","2",1,0,0,0,"1",45,"1","2","6",26555.155349,1.63
"1",66,"3",0,"1","1","3","1","2",3,0,1,1,"1",66,"1","3","3",23856.698444,1.16
"2",67,"2",0,"2","1","3","1","2",1,0,0,1,"2",67,"2","3","3",11044.80962,1.74
"2",78,"4",0,"2","1","3","1","2",1,0,0,1,"2",78,"2","3","4",14501.268411,0.86
"1",44,"1",0,"2","2","1","2","2",3,0,0,0,"1",44,"2","1","1",42677.84167,3.07
"2",67,"4",0,"1","1","2","1","2",1,0,0,1,"2",67,"1","2","3",22314.839374,2.44
"2",29,"3",0,"1","1","5","1","2",5,3,0,0,"2",29,"1","5","1",68242.194535,1.13
"2",27,"1",0,"1","1","4","1","2",1,0,0,0,"2",35,"1","4","6",37256.82438,1.61
"2",51,"3",0,"1","1","5","1","2",1,0,0,0,"2",51,"1","5","3",32977.447451,5
"2",35,"3",0,"1","1","5","1","2",3,0,1,0,"1",44,"1","5","1",87768.991384,5
"2",74,"4",0,"1","1","5","1","2",1,0,0,1,"2",74,"1","5","3",17876.654828,4.53
"1",72,"3",0,"1","1","4","1","2",2,0,0,2,"1",72,"1","4","1",15838.41928,3.22
"2",33,"1",0,"1","1","4","2","2",4,1,0,1,"2",33,"1","4","1",35269.471836,1.91
"2",71,"6",0,"2","1","5","1","1",1,0,0,1,"2",71,"2","5","3",20087.482733,1.04
"1",74,"3",0,"2","1","3","1","2",2,0,0,2,"1",74,"2","3","1",45688.379444,4.77
"1",20,"3",0,"1","1","3","1","2",4,0,1,0,"1",53,"1","2","1",90270.034456,0.98
"1",77,"4",0,"1","1","3","1","2",2,0,0,2,"1",77,"1","3","1",9918.956424,1.93
"1",71,"3",1,"1","1","5","1","2",6,0,2,2,"1",71,"1","5","1",44731.686889,3.17
"2",39,"2",0,"2","1","4","2","2",4,1,0,1,"1",42,"1","4","1",37174.809707,1.68
"2",70,"3",0,"1","1","3","1","2",1,0,0,1,"2",70,"1","3","2",18920.010397,0.74
"2",46,"1",0,"2","2","2","1","2",4,1,0,0,"2",46,"2","2","3",35928.777397,0.84
"2",36,"2",0,"2","2","4","2","2",4,0,2,0,"2",36,"2","4","1",30859.356053,0.61
"2",62,"3",0,"1","1","4","1","2",2,0,0,1,"2",62,"1","4","3",43353.309188,0.46
"2",51,"3",0,"1","1","3","1","2",3,0,0,0,"1",54,"1","5","1",90999.112361,5
"2",62,"1",0,"1","1","2","1","2",2,0,0,1,"1",54,"1","3","1",15174.746412,1.03
"2",42,"6",0,"2","2","5","1","2",7,0,3,2,"1",46,"2","5","1",17911.128634,3.93
"2",21,"3",0,"1","1","4","1","2",1,0,0,0,"1",21,"1","4","5",103699.241849,1.03
"1",27,"3",0,"1","1","5","1","2",2,0,0,0,"1",27,"1","5","5",78135.833105,4.19
"2",23,"2",0,"1","1","4","1","2",3,1,0,0,"2",23,"1","4","6",29412.800159,1.54
"2",49,"1",0,"2","2","1","2","2",2,0,0,0,"2",49,"2","1","3",27248.60011,2.86
"1",58,"4",0,"1","1","4","1","2",7,0,1,1,"2",68,"1","2","4",22927.190587,1.31
"2",30,"7",0,"2","1","3","1","2",6,0,2,2,"1",71,"1","5","1",19934.390257,3.17
"1",60,"4",0,"1","1","3","1","2",2,0,0,1,"1",60,"1","3","3",16580.002221,3.74
"1",48,"3",0,"1","1","5","1","2",5,0,1,0,"1",48,"1","5","1",111121.705858,2.51
"2",63,"3",0,"1","1","3","1","2",1,0,0,1,"2",63,"1","3","3",29021.255882,1.13
"2",27,"3",0,"1","1","5","1","2",1,0,0,0,"2",27,"1","5","5",78873.938363,5
"2",44,"1",0,"1","1","3","1","2",4,2,0,0,"2",44,"1","3","5",35928.777397,0.81
"1",26,"6",0,"2","2","5","1","2",1,0,0,0,"1",26,"2","5","5",20633.652522,3
"1",26,"3",0,"1","1","4","1","2",2,0,0,0,"1",26,"1","4","5",84378.552022,5
"2",80,"3",0,"1","1","3","1","2",2,0,0,2,"2",80,"1","3","1",42563.731175,1.72
"1",46,"4",1,"2","1","5","1","2",1,0,0,0,"1",46,"2","5","1",38313.250912,5
"2",50,"3",0,"1","1","5","1","2",2,0,1,0,"2",50,"1","5","5",99165.475477,5
"1",62,"2",0,"2","1","4","1","2",3,0,0,1,"1",62,"2","4","6",11563.524033,1.84
"1",80,"3",0,"1","1","4","1","2",2,0,0,2,"1",80,"1","4","1",8967.998411,0.83
"1",71,"3",1,"1","1","4","1","2",4,0,1,2,"1",71,"1","4","1",12268.903935,1.05
"1",62,"1",0,"1","1","5","1","2",5,1,0,2,"2",20,"1","5","5",7873.490903,0.91
"2",60,"6",0,"2","1","2","1","2",2,0,0,2,"1",72,"1","3","1",23927.80253,4.83
"1",22,"3",0,"1","1","5","1","2",1,0,0,0,"1",22,"1","5","5",27280.366961,0.87
"2",80,"3",0,"1","1","3","1","2",2,0,0,2,"2",80,"1","3","1",45165.386055,1.21
"1",50,"6",0,"2","1","5","1","2",5,0,3,0,"2",49,"2","5","1",14595.174007,3.63
"1",33,"3",0,"1","1","5","1","2",4,2,0,0,"1",33,"1","5","1",69244.437969,2.73
"2",52,"3",0,"1","1","4","1","2",3,0,1,0,"2",52,"1","4","1",157422.896459,3.2
"2",68,"6",0,"2","1","5","1","2",1,0,0,1,"2",68,"2","5","3",24535.144165,0.73
"2",27,"3",0,"1","1","3","1","2",3,1,0,0,"2",27,"1","3","1",91645.729247,4.04
"2",79,"3",0,"1","1","3","1","2",2,0,0,2,"2",70,"1","4","2",48194.233481,1.93
"1",44,"2",0,"2","1","1","2","2",4,0,0,0,"1",44,"2","1","1",25391.531572,2.52
"1",33,"4",0,"1","1","3","1","2",5,0,3,0,"1",33,"1","3","1",20735.36065,1.09
"1",43,"3",0,"1","1","5","1","2",1,0,0,0,"1",43,"1","5","3",101896.39767,5
"1",41,"3",0,"1","1","5","1","2",2,0,0,0,"1",41,"1","5","1",104276.606321,5
"1",60,"2",0,"2","1","4","1","2",1,0,0,1,"1",60,"2","4","4",12578.732092,5
"1",56,"3",0,"1","1","5","1","2",4,0,0,0,"2",56,"1","4","1",110860.206479,3.14
"1",70,"3",0,"1","1","5","1","2",2,0,0,2,"1",70,"1","5","1",52606.137453,3.87
"2",45,"4",0,"1","1","4","1","2",4,0,1,0,"1",50,"1","5","1",31042.727571,2.97
"2",57,"2",0,"2","1","3","1","2",2,0,0,1,"1",60,"1","4","1",14061.727039,5
"1",65,"6",0,"2","1","3","1","1",2,0,0,2,"1",65,"2","3","1",13666.527217,5
"2",20,"3",0,"1","1","2","1","2",5,1,1,0,"1",50,"1","2","1",41912.448698,0.66
"1",77,"2",1,"2","1","3","2","2",1,0,0,1,"1",77,"2","3","3",8592.757185,0.86
"1",63,"4",0,"2","1","5","1","2",2,0,0,1,"1",63,"2","5","1",12167.006734,4.13
"2",61,"3",0,"1","1","4","1","2",4,1,0,1,"2",61,"1","4","3",90489.627279,2.31
"2",53,"3",0,"1","1","3","1","2",4,0,0,1,"2",53,"1","3","1",16759.786893,2.52
"2",70,"6",0,"2","1","4","1","2",2,0,0,2,"1",72,"2","5","1",24551.101103,2.9
"1",21,"4",0,"1","1","4","1","2",2,0,0,0,"2",47,"1","3","5",26205.318997,0.77
"1",24,"2",0,"1","1","4","2","2",2,0,0,0,"2",28,"2","1","1",46402.440841,1.61
"1",43,"4",0,"2","1","5","1","2",3,0,1,0,"1",43,"2","5","6",22993.150417,2.53
"1",28,"3",0,"1","1","3","1","2",5,3,0,0,"1",28,"1","3","1",69695.390742,1.86
"2",25,"3",0,"1","1","4","1","2",3,1,0,0,"1",27,"1","2","1",92769.503517,3.28
"1",64,"2",1,"1","1","4","1","2",4,0,0,1,"2",44,"1","2","6",18440.651852,4.19
"2",25,"7",0,"1","1","3","1","2",7,1,1,0,"2",49,"1","2","1",20094.060881,0.83
"1",73,"3",1,"2","1","5","1","2",2,0,0,2,"1",73,"2","5","1",10068.104389,3.87
"1",24,"7",0,"1","1","5","1","2",2,0,0,0,"1",24,"1","5","1",33348.260545,2.58
"1",57,"6",0,"2","1","4","1","2",3,0,0,0,"2",55,"2","4","1",19000.187408,3.58
"1",26,"4",0,"2","1","4","1","2",1,0,0,0,"1",26,"1","5","5",28639.765549,1.09
"2",51,"4",0,"1","1","3","1","2",3,0,0,0,"2",51,"1","3","6",19256.385669,2.27
"1",77,"3",0,"1","1","4","1","2",1,0,0,1,"1",77,"1","4","3",12685.140633,1.74
"2",29,"3",0,"1","1","5","1","2",1,0,0,0,"1",25,"1","5","5",68800.199978,5
"2",24,"3",0,"1","1","3","1","2",5,2,1,0,"1",23,"1","2","6",53002.973503,0.86
"1",27,"7",0,"1","1","3","1","2",4,1,1,0,"1",27,"1","3","5",62428.821924,0.64
"2",31,"3",0,"1","1","3","1","2",5,1,1,0,"2",43,"1","4","4",17763.352407,1.2
"1",23,"6",0,"1","1","4","1","2",3,0,0,2,"1",64,"2","5","1",28048.368788,5
"2",49,"3",0,"1","1","4","1","2",1,0,0,1,"1",26,"1","2","5",44464.740545,1.75
"2",31,"4",0,"1","1","4","1","2",2,1,2,0,"2",31,"1","4","5",29950.99294,1.61
"1",29,"2",0,"1","1","2","1","2",7,2,1,0,"2",48,"1","3","3",40079.239311,0.35
"1",28,"3",0,"1","1","4","1","2",1,0,0,0,"1",28,"1","4","6",108524.09729,5
"1",37,"6",0,"2","1","4","1","2",5,1,2,0,"1",37,"2","4","1",16285.52157,1.81
"2",80,"3",0,"1","1","3","1","2",2,0,0,2,"1",80,"1","3","1",47196.304429,2.09
"2",56,"4",0,"1","1","4","1","2",2,0,0,0,"2",56,"1","4","3",26265.026886,2.16
"2",23,"3",0,"1","1","4","1","2",3,0,0,0,"2",59,"2","3","3",59135.422881,1.77
"1",47,"3",0,"1","1","4","1","2",1,0,0,0,"1",47,"1","4","5",23804.112983,0.86
"1",29,"4",0,"1","1","4","1","2",1,0,0,0,"1",29,"1","4","5",27276.103778,0.45
"2",35,"3",0,"1","1","5","1","2",3,2,0,0,"2",35,"1","5","5",84843.358338,3.84
"2",62,"3",0,"1","1","3","1","2",2,0,0,1,"1",52,"1","3","1",68634.784512,3.05
"1",22,"3",0,"1","1","2","1","2",5,0,1,0,"2",50,"1","5","1",65583.619827,4.48
"2",36,"4",0,"1","1","2","1","2",5,1,0,0,"2",36,"1","2","1",21264.008962,0.54
"1",55,"6",0,"2","1","3","1","2",4,0,2,0,"1",55,"2","3","1",21200.92161,3.14
"1",35,"1",0,"2","2","2","2","2",1,0,0,0,"1",35,"2","2","5",47512.225894,3.31
"2",31,"3",0,"1","1","5","1","2",4,2,0,0,"2",31,"1","5","1",109007.659711,3.82
"2",38,"4",0,"1","1","4","1","2",4,1,1,0,"2",38,"1","4","5",42181.624664,0.71
"1",63,"4",1,"1","1","4","1","2",3,0,0,1,"1",63,"1","4","1",7605.014062,3.69
"1",47,"3",0,"1","1","4","1","2",4,0,0,0,"1",47,"1","4","1",77446.959241,3.56
"2",64,"3",0,"1","1","5","1","2",1,0,0,1,"2",64,"1","5","3",34729.942384,1.1
"1",37,"4",0,"1","1","5","1","2",3,1,0,0,"1",37,"1","5","1",25096.538417,5
"2",77,"2",0,"1","1","2","1","2",3,0,0,1,"1",51,"1","3","5",15297.440213,0.78
"1",45,"6",0,"2","1","5","1","2",5,0,1,1,"2",40,"2","5","1",12994.269726,5
"2",38,"3",0,"1","1","4","1","2",5,1,3,0,"2",38,"1","4","3",25463.653951,1.12
"2",20,"3",0,"1","1","3","1","2",3,0,0,0,"1",24,"1","4","5",121187.390688,5
"2",58,"4",0,"1","1","5","1","2",1,0,0,0,"2",58,"1","5","3",26265.026886,3.77
"1",45,"3",0,"1","1","4","1","2",3,0,1,0,"2",47,"1","4","3",101795.871971,4.61
"1",45,"7",0,"2","1","3","1","1",6,2,2,0,"1",45,"2","3","1",22605.231812,0.13
"1",80,"1",1,"1","1","1","1","2",2,0,0,2,"1",80,"1","1","1",15866.435364,1.42
"1",34,"3",0,"1","1","2","1","2",7,0,3,2,"2",66,"1","2","1",18368.704295,1.01
"1",80,"3",1,"1","1","5","1","2",2,0,0,2,"2",80,"1","4","1",27937.28961,1.11
"2",68,"2",0,"2","2","1","2","2",4,0,0,2,"1",45,"2","3","5",12229.219722,1.89
"2",50,"1",0,"1","1","2","1","2",3,0,0,1,"1",50,"1","2","1",30946.877696,3.33
"2",69,"4",0,"1","1","2","1","2",7,0,4,1,"2",38,"1","2","1",13072.88574,1.29
"1",78,"3",0,"1","1","2","1","2",2,0,0,2,"1",78,"1","2","1",73950.268313,3.09
"2",36,"3",0,"1","1","4","1","2",3,1,0,0,"1",37,"1","3","1",88747.541698,5
"2",80,"3",0,"1","1","4","1","2",2,0,0,2,"2",80,"1","4","1",44990.322145,5
"1",40,"1",0,"2","2","3","2","2",3,0,1,0,"2",30,"2","2","1",22921.482522,2.3
"1",29,"1",0,"2","2","3","1","2",4,1,1,0,"1",29,"2","3","1",43914.422827,2.12
"1",59,"4",1,"1","1","3","1","2",1,0,0,0,"1",59,"1","3","3",37242.723626,1.22
"1",27,"4",0,"2","2","1","1","2",1,0,0,0,"1",27,"2","1","1",33726.063847,0.51
"2",47,"1",0,"1","1","2","1","2",5,1,0,1,"1",45,"1","2","4",26475.12291,1.07
"2",43,"3",0,"1","1","5","1","2",4,0,3,0,"2",43,"1","5","3",21098.925724,0.84
"2",21,"3",0,"1","1","4","1","2",6,0,1,0,"1",55,"1","4","1",45115.710659,5
"1",80,"3",1,"1","1","5","1","2",2,0,0,2,"1",80,"1","5","1",22208.518877,5
"2",48,"2",0,"1","1","2","1","2",4,0,2,0,"1",51,"2","1","1",42280.680232,1.27
"1",64,"3",1,"1","1","4","1","2",2,0,0,2,"2",66,"1","5","1",92638.425247,5
"1",46,"3",0,"1","1","5","1","2",5,0,3,0,"2",45,"1","5","1",68207.820019,5
"1",80,"3",1,"1","1","1","1","2",2,0,0,2,"2",76,"1","2","1",16350.000948,2.23
"2",60,"3",0,"1","1","4","1","2",1,0,0,1,"2",60,"1","4","2",17589.196916,0.67
"2",21,"4",0,"1","1","4","1","2",4,0,2,0,"2",41,"1","4","1",40645.689138,0.03
"2",61,"1",0,"1","1","4","1","2",2,0,0,1,"1",50,"1","4","1",14454.09628,5
"1",47,"1",0,"2","2","2","2","1",5,0,3,0,"2",41,"2","2","1",22173.26924,0.54
"2",58,"4",0,"1","1","3","1","2",2,0,0,1,"1",61,"1","3","1",26379.313053,3.95
"1",51,"1",0,"2","2","1","2","1",4,0,2,0,"1",51,"2","1","1",31463.897254,1.27
"2",45,"1",0,"2","2","3","2","1",6,1,1,0,"2",45,"2","3","1",14954.877898,0.63
"1",72,"4",0,"1","1","2","1","2",1,0,0,1,"1",72,"1","2","3",8346.825082,1.29
"1",25,"1",0,"2","2","1","2","2",5,1,1,0,"2",24,"2","2","1",42135.989522,0.65
"1",65,"3",1,"1","1","4","1","2",4,0,2,1,"1",42,"1","3","3",125871.876863,1.15
"1",65,"2",1,"2","1","4","1","2",2,0,0,2,"1",65,"2","4","1",13116.082602,1.93
"2",23,"4",0,"1","1","3","1","2",2,0,0,0,"2",50,"1","3","5",34964.900688,0.77
"2",75,"3",0,"1","1","3","1","2",2,0,0,2,"1",77,"1","2","1",58195.593747,5
"1",55,"4",0,"1","1","3","1","2",4,0,0,0,"2",57,"1","3","1",21213.712416,2.94
"1",46,"3",0,"1","1","2","1","2",3,0,0,1,"2",68,"1","3","5",15022.200366,0.08
"1",40,"7",0,"1","1","4","1","2",1,0,0,0,"1",40,"1","4","3",30335.485695,4.88
"2",27,"1",0,"2","1","2","2","2",7,3,3,0,"2",45,"2","1","4",23089.077067,0.56
"1",43,"3",0,"1","1","4","1","2",2,0,0,0,"1",42,"1","4","3",19350.630995,1.61
"2",63,"2",0,"2","2","4","2","2",5,1,0,1,"2",28,"1","4","5",7729.165302,0.54
"2",55,"6",0,"2","1","4","1","2",3,0,0,0,"2",55,"2","4","1",20990.205256,3.58
"2",35,"4",0,"1","1","4","1","2",6,0,3,0,"2",35,"1","4","6",22568.629344,0.95
"2",23,"3",0,"1","1","4","1","2",1,0,0,0,"2",23,"1","4","5",43136.931152,0.56
"2",28,"3",0,"1","1","5","1","2",5,1,2,0,"2",28,"1","5","6",23576.442176,1.2
"1",36,"3",0,"1","1","3","1","2",5,0,3,0,"2",34,"1","3","1",12423.099991,0.54
"1",62,"3",0,"1","1","4","1","2",3,0,0,2,"1",62,"1","4","1",103274.266784,3.54
"2",40,"3",0,"1","1","4","1","2",4,2,0,0,"2",40,"1","4","1",27133.215826,1.23
"2",26,"6",0,"1","1","2","1","2",3,0,2,0,"2",26,"1","2","5",25657.727337,1.52
"2",55,"3",0,"1","1","4","1","2",1,0,0,0,"2",55,"1","4","4",27527.703471,0.96
"2",53,"3",0,"1","1","3","1","2",3,0,0,0,"2",53,"1","3","1",117939.178644,3.84
"2",63,"1",0,"1","1","4","1","2",2,0,0,2,"2",63,"1","4","1",15651.460774,2.86
"1",53,"3",0,"1","1","5","1","2",2,0,0,1,"2",62,"1","4","1",127895.611753,5
"2",80,"3",0,"1","1","3","1","2",2,0,0,2,"2",80,"1","3","1",38452.151282,1.39
"2",73,"3",0,"1","1","2","1","2",4,0,2,2,"1",69,"1","1","1",37623.141328,1.38
"1",51,"6",0,"2","1","3","1","2",5,2,0,0,"1",51,"2","3","6",16203.570918,0.48
"1",75,"1",0,"1","1","2","1","2",2,0,0,1,"1",75,"1","2","2",12031.533115,1.01
"2",30,"3",0,"1","1","4","1","2",5,2,1,0,"2",30,"1","4","6",24751.89737,0.93
"2",60,"1",0,"1","1","4","1","2",3,0,0,1,"2",60,"1","4","3",22437.127526,0.99
"1",24,"7",0,"1","1","2","1","2",7,1,1,0,"2",49,"1","2","1",21793.669882,0.83
"1",66,"1",1,"1","1","5","1","2",6,1,1,2,"1",66,"1","5","1",11763.750951,2.82
"2",74,"3",0,"1","1","3","1","2",1,0,0,1,"2",74,"1","3","2",37788.739135,3.43
"1",67,"3",1,"1","1","5","1","2",2,0,0,2,"1",63,"1","2","5",20324.469673,1.27
"1",73,"4",0,"2","1","4","1","2",2,0,0,2,"1",73,"2","4","1",8346.825082,1.53
"2",53,"4",0,"1","1","5","1","2",2,0,0,0,"2",53,"1","5","3",24358.411644,3.22
"2",45,"4",0,"1","1","3","1","2",3,0,0,0,"2",45,"1","3","5",21206.127142,1.06
"1",58,"3",0,"1","1","2","1","2",2,0,0,0,"1",58,"1","2","1",24751.170127,5
"2",66,"4",0,"1","1","4","1","2",2,0,0,2,"1",68,"1","3","1",13072.88574,5
"2",20,"4",0,"1","1","3","1","2",4,1,0,0,"1",40,"1","4","6",41405.043714,0.84
"2",62,"3",0,"1","1","5","1","2",2,0,0,1,"2",62,"1","5","1",74311.781717,5
"2",46,"2",0,"2","2","4","1","2",2,0,0,0,"1",49,"2","4","1",24898.792932,5
"1",64,"1",1,"1","1","4","1","2",2,0,0,2,"2",61,"1","4","1",20685.132899,3.87
"2",47,"1",0,"1","1","4","1","2",4,0,0,0,"2",47,"1","4","1",26896.633726,3.5
