"SEQN","RIDAGEYR","DMDHRAGE","WTINT2YR","WTMEC2YR","SDMVPSU","SDMVSTRA","INDHHIN2","INDFMIN2","INDFMPIR"
81403,5,27,17413.008276,18257.715353,1,106,2,2,0.24
81404,0,21,13612.81751,14248.8595,1,115,6,6,1.27
81405,10,44,6866.457903,7459.047668,1,118,14,14,3.98
81406,26,26,44258.728749,47369.559327,1,113,3,3,0.35
81407,16,42,12336.279511,12904.875231,2,105,5,5,0.82
81408,30,53,20097.971748,21550.950273,1,107,7,7,0.93
81409,65,65,73168.620606,73852.680307,2,106,10,10,2.6
81410,6,43,49546.900051,52660.970897,1,109,9,9,2.55
81411,15,43,15750.476634,15438.296048,1,107,15,15,4.25
81412,67,67,11845.98068,12822.686479,2,110,5,5,1.71
81413,50,50,79962.760899,88046.71575,2,106,10,10,5
81414,13,30,9813.566622,9745.496665,2,116,8,8,1.39
81415,80,80,9993.736156,10219.697038,2,114,14,14,5
81416,80,80,20328.253924,20777.059599,1,113,3,3,0.85
81417,2,22,5925.321614,6039.989529,2,114,1,1,0.11
81418,61,61,18058.025971,18314.790666,1,111,5,5,1.02
81419,14,42,12957.741253,13116.517781,1,112,5,5,0.93
81420,1,30,28975.380067,39148.289035,2,105,14,14,3.22
81421,7,48,9890.800245,10532.674597,1,116,8,8,1.81
81422,4,38,15456.229326,16206.012827,1,107,7,7,1.27
81423,7,38,6866.457903,7089.835246,2,118,9,9,1.72
81424,27,27,31237.803712,33190.512616,2,110,10,10,3.28
81425,2,36,5068.455173,5230.359926,1,112,6,6,1.16
81426,12,40,15752.903365,16097.523486,1,108,6,4,0.7
81427,52,53,24008.369977,24377.576282,1,106,4,4,0.42
81428,26,26,24705.814942,25511.535509,2,105,6,6,1.52
81429,65,67,50568.604303,52690.817925,1,112,15,15,5
81430,62,62,123216.066422,129190.988588,2,109,9,9,3.81
81431,5,51,7882.032528,0,2,110,15,15,5
81432,8,34,10808.325823,11407.660266,2,108,3,3,0.56
81433,17,38,14758.81031,14968.416168,1,116,4,4,0.54
81434,80,80,29986.702598,31638.484476,1,104,10,10,4.19
81435,18,53,21893.143573,22500.418958,2,116,4,4,0.85
81436,80,80,29157.830021,30960.044087,1,113,2,2,0.77
81437,16,38,10961.631606,10885.598313,1,108,7,7,1.33
81438,56,56,25479.456602,25015.102626,1,111,9,9,2.63
81439,0,44,15692.448642,16425.658813,1,116,15,15,5
81440,2,48,12318.854365,13116.465212,1,111,3,3,0.35
81441,34,34,24877.308693,25826.424107,1,105,5,5,1.83
81443,1,32,33994.698093,38629.49361,1,116,9,9,2.34
81444,51,51,17676.985189,17354.828462,1,117,10,10,2.97
81446,11,36,10714.314566,10665.904998,2,106,6,6,1.34
81447,69,69,41630.359646,41871.946969,2,112,2,2,0.66
81448,18,41,16022.538638,15835.990729,2,105,2,2,0.37
81449,6,53,7817.349538,7887.640075,1,107,14,14,3.45
81450,56,56,17752.60812,18712.469772,1,107,8,8,4.13
81451,19,51,94996.775577,101662.408693,1,111,7,7,2.15
81452,60,60,86258.778851,87898.112443,2,106,15,15,5
81453,22,52,28881.316163,28871.001097,2,114,15,15,5
81454,15,36,31046.854877,31661.724613,2,106,5,5,1.21
81455,1,42,8274.373696,9395.85185,1,107,15,15,5
81456,80,80,33888.033134,34636.210604,2,106,8,8,3.18
81457,45,51,92122.940733,92704.225231,1,114,15,15,5
81458,0,29,6954.3881,7007.768656,2,115,7,7,1.43
81459,1,24,14861.215405,15514.683095,2,107,4,4,0.76
81460,46,46,26284.064785,25955.257996,1,116,14,14,3.57
81461,24,61,19474.743005,20328.349561,2,105,5,5,0.72
81463,53,53,18639.336486,18723.585794,2,114,5,5,0.75
81464,68,80,73217.252576,72919.40355,2,107,14,14,4.93
81465,68,68,15459.340865,15220.623206,1,106,3,3,0.84
81466,0,20,7547.630674,7650.505811,1,114,4,4,0.57
81467,7,45,13914.981477,15122.211517,1,113,15,15,5
81468,74,74,64933.599817,65891.615974,1,112,14,14,5
81470,43,43,21467.247442,22354.88108,1,110,14,14,3.18
81471,14,44,5874.20993,6366.734967,1,118,14,14,3.98
81473,20,36,26359.330998,27218.977002,2,114,4,4,0.86
81474,78,78,32831.794034,34320.991107,1,112,7,7,3.13
81475,42,42,30696.449546,31661.357103,2,115,5,5,1.01
81476,12,65,26498.191108,26309.336108,1,106,6,6,0.67
81477,70,76,53287.551393,54731.431807,2,105,7,7,2.42
81479,11,42,5124.209971,5426.434823,2,104,15,15,5
81480,12,59,13251.194129,14704.791779,1,109,9,9,2.87
81481,28,32,32378.29322,33362.982918,2,114,9,9,3.81
81482,49,49,64542.744692,66154.355396,1,110,15,15,3.96
81483,5,31,11577.645237,11723.152522,1,117,6,6,0.91
81484,32,32,68996.412224,72593.405839,2,116,7,7,1.43
81485,51,54,12237.759407,13402.875026,2,118,14,14,3.84
81486,74,74,59624.562972,60504.250759,2,105,15,15,5
81487,50,50,127804.934171,130516.678438,2,112,15,15,5
81488,3,25,16280.757542,17070.539003,1,106,6,6,1.07
81489,38,37,16870.916427,17752.605001,2,104,15,15,5
81490,26,26,37450.928715,39280.589583,2,115,6,6,1.04
81491,32,33,89075.379323,94410.847574,2,113,14,14,3.56
81492,51,76,14309.982874,14901.675973,2,118,14,14,2.53
81494,38,38,76817.017934,84053.494471,1,116,15,15,5
81496,14,54,59123.958559,58702.576768,1,110,14,14,4.61
81497,72,52,20528.884512,22653.826511,1,117,8,8,2.9
81498,11,36,15968.816422,16470.579794,1,110,15,15,3.48
81500,10,51,18583.634555,18924.64607,1,111,15,15,4.67
81501,6,26,10829.940039,10973.246452,2,111,6,6,0.9
81502,17,53,12350.589185,12718.048599,1,114,4,4,0.68
81503,43,43,25700.900073,27063.325619,2,112,14,14,4.77
81504,80,80,12750.656464,12979.769145,1,104,6,6,1.54
81505,8,41,8965.6736,8823.204959,1,116,15,15,5
81506,22,22,42790.753381,44881.290776,2,107,2,2,0.33
81507,2,22,12218.211971,12792.844678,1,110,5,5,0.89
81508,52,49,22598.987599,22805.462009,1,115,9,9,3.87
81509,42,42,22993.150417,23652.263739,2,110,2,2,0.69
81510,13,40,15286.52741,14836.128253,1,106,14,14,2.25
81511,16,53,33997.724063,34940.758163,1,113,5,5,1.02
81512,69,65,14746.098191,15588.414062,1,117,8,8,3.22
81513,7,32,9792.040906,9636.440912,1,114,5,5,0.73
81514,23,43,29199.756254,30520.060509,2,118,6,6,0.95
81515,2,44,7451.935307,7545.59087,1,118,5,5,0.72
81516,60,66,16435.839651,16604.807955,1,112,14,14,5
81517,15,39,15725.358324,19861.253854,2,111,4,4,0.63
81518,13,38,11087.575359,10863.193961,1,108,7,7,1.33
81519,58,58,76267.184439,76915.331348,1,116,15,15,4.9
81520,15,45,21849.803844,0,2,111,5,5,1.27
81521,55,56,14018.460187,13762.978768,2,104,15,15,5
81523,57,57,20391.44855,20587.80708,1,114,3,3,0.51
81524,73,45,10451.146398,10528.90614,2,104,8,8,1.89
81525,10,31,11237.260122,11351.228758,1,112,10,10,2.5
81526,16,36,8672.856065,9177.100804,2,110,1,1,0
81527,35,54,25490.816289,26861.483203,2,108,8,1,0
81528,41,45,22399.981884,23562.718971,1,109,4,1,0
81530,73,73,51523.899663,52033.599055,1,113,9,9,3.81
81531,5,38,11617.940564,13021.13532,2,105,4,4,0.54
81532,5,39,6925.234748,7281.96705,2,104,14,14,3.44
81533,25,28,47994.247994,49855.412809,2,113,6,6,1.02
81534,49,54,26541.925537,26058.208445,1,111,4,4,0.65
81536,8,42,12162.515289,12556.095343,2,117,5,5,0.82
81537,55,55,15115.676152,17250.669938,2,118,12,6,1.97
81538,12,36,18353.718625,19015.553918,1,109,2,2,0.28
81539,7,38,12836.02318,13294.041946,1,107,7,7,1.27
81540,7,34,8080.016759,7982.917263,2,114,14,14,2.39
81541,15,42,12586.673175,13629.861754,2,114,7,7,1.97
81542,3,39,25694.53215,34715.574701,2,113,6,6,1.91
81543,14,41,51831.767692,55622.778925,1,114,15,15,5
81544,37,37,44123.727601,47555.347479,1,116,14,14,3.4
81545,16,36,16720.102229,16353.387396,2,112,7,7,1.25
81546,6,45,6525.878897,6422.179706,1,112,9,9,1.37
81547,60,60,30938.112689,31201.077039,2,105,3,3,0.5
81548,69,65,5789.455013,5997.74486,2,117,7,7,2.29
81549,6,40,50042.734688,50696.750474,2,107,8,8,1.39
81550,51,51,115012.330517,115840.629819,2,105,15,15,5
81551,15,34,18315.576601,18540.004888,1,106,4,4,0.68
81553,26,54,90630.309482,92664.437299,1,110,15,15,5
81554,8,34,15512.564525,15840.51623,1,110,7,7,1.38
81555,6,28,7724.805337,10208.573828,2,104,2,2,0.35
81556,25,27,34203.190317,37536.323098,1,108,14,14,3.09
81557,13,41,9100.666858,9662.894124,1,117,15,15,4.53
81558,7,38,48902.810183,53133.400567,2,115,14,14,3.51
81559,31,29,87214.688272,89450.860165,1,113,14,14,5
81560,1,31,27649.934473,28281.335133,1,104,15,15,5
81561,10,31,13469.165751,13607.10801,1,112,4,4,0.4
81562,2,32,14533.557367,14949.227495,1,110,15,15,4.25
81563,25,57,56795.494669,57452.678395,1,112,14,14,4.81
81564,50,21,10816.552542,11907.496239,2,117,4,4,0.5
81565,9,33,12048.451637,12170.647403,1,116,4,4,0.54
81566,52,52,76465.748922,82201.446083,1,113,3,3,1.21
81567,3,37,6029.734531,6293.309092,2,118,15,15,4.19
81568,36,36,20675.878006,21887.023438,1,117,8,8,1.91
81569,1,30,8204.347383,8626.969263,1,104,15,15,5
81570,58,58,26265.026886,25936.458256,2,116,6,6,1.91
81571,22,22,27978.775033,28891.235299,2,114,6,6,1.91
81572,15,45,15007.812364,15365.792179,2,108,6,6,1.26
81573,64,68,14897.973633,15421.416448,1,104,1,1,0.21
81574,34,34,73672.920982,75625.613244,2,116,15,15,5
81575,11,34,14680.626463,15188.856906,1,107,9,9,2.34
81577,9,45,18130.452364,18758.112761,1,107,14,14,4.12
81578,60,60,109077.654153,111620.912421,2,113,15,15,5
81579,73,49,8234.899235,8419.503787,2,118,5,5,0.5
81580,68,68,79942.028964,81126.424156,2,113,6,6,2.23
81582,72,66,17465.916523,17847.991058,2,112,5,5,1.27
81583,18,51,17677.368666,17687.476596,2,107,7,7,1.05
81584,48,48,26894.281601,26848.112046,1,116,15,15,4.25
81585,36,73,15845.806807,15969.826849,1,109,5,5,0.67
81587,66,66,26588.675228,27264.589732,1,108,3,3,0.84
81588,11,38,6354.141997,6965.185431,1,104,8,8,1.29
81589,9,39,12104.606392,13027.197768,1,105,15,15,5
81590,28,41,38818.867179,41360.653427,2,112,6,6,0.9
81591,14,37,14919.206607,14703.598282,2,113,15,15,5
81593,68,68,14560.589535,14577.628682,1,108,4,4,1.1
81594,60,60,13628.318706,14193.84462,1,115,9,9,2.65
81595,80,80,24771.131091,25655.023435,2,114,10,10,4.13
81596,35,33,10494.960133,11042.094446,2,104,5,5,0.88
81597,63,70,9298.617277,0,1,106,8,8,1.36
81598,50,80,28498.10342,30958.774293,1,108,6,6,1.61
81599,46,46,73295.590253,75029.173704,2,112,15,15,3.13
81600,70,56,46654.326813,48770.491616,1,107,14,14,5
81601,65,65,17116.921607,17374.430861,2,112,4,4,1.29
81603,76,76,46251.241254,46018.397026,1,106,4,4,1.54
81604,29,45,21122.318941,21811.172429,2,117,6,6,1.11
81605,43,28,34782.374086,34336.296228,1,111,15,15,4.25
81606,42,43,14331.774395,14924.368536,1,117,15,15,5
81607,29,68,32767.518342,33764.045167,1,111,14,14,3.61
81608,33,34,91106.827412,93284.991131,1,115,15,15,5
81612,3,49,10372.221851,10828.302438,2,118,5,5,0.98
81613,41,41,25966.639959,26774.306881,2,109,4,4,0.63
81614,21,21,104546.408309,103919.36232,2,111,6,4,1.54
81615,10,36,15227.862274,15159.059531,1,109,4,4,0.47
81616,10,41,11644.524894,12021.342734,1,118,4,4,0.54
81618,19,71,28780.898988,29636.634351,2,116,6,6,1.05
81619,18,38,13290.910202,13225.45352,1,107,7,7,1.27
81621,15,57,56277.044936,58967.797216,2,104,15,15,4.61
81622,65,64,15174.746412,15877.769625,1,107,8,8,3.09
81623,63,63,15478.5921,16228.838918,1,118,8,8,2.46
81624,62,62,62768.664899,62513.320905,1,111,6,6,1.19
81625,41,41,36587.777985,36244.608786,2,113,10,10,3.28
81626,40,40,25430.708507,24967.242947,2,106,6,6,1.78
81628,66,65,13905.145738,13670.389426,1,109,14,8,4.35
81629,57,60,127471.314206,136052.608308,1,113,14,14,5
81630,14,44,84538.635135,86591.459639,1,115,9,9,2.82
81631,1,26,7272.240434,7412.97417,2,116,2,2,0.18
81633,51,51,23134.121482,23078.346917,2,114,15,7,3
81634,14,50,63010.7325,64077.601881,1,104,15,15,5
81635,5,60,17328.638712,18450.618873,1,111,14,14,3.36
81636,79,79,48193.224809,48904.257128,2,104,15,14,5
81637,5,31,12383.790015,12541.48387,1,112,10,10,2.5
81638,15,55,9715.015181,9777.119541,2,118,5,5,0.92
81639,13,37,12315.204418,12065.979254,1,112,6,6,0.98
81640,70,70,26555.322013,26706.992415,2,107,4,4,1.39
81641,9,32,10802.436595,10672.621129,1,114,5,5,0.73
81642,39,66,87214.688272,89450.860165,1,113,6,6,2.19
81643,50,50,16282.072418,16129.35733,1,104,5,5,1.07
81644,6,36,24100.399507,26315.545524,2,110,15,15,5
81645,52,66,19080.513571,18732.778041,2,106,15,15,5
81646,0,20,6749.307401,7005.381388,1,113,3,3,0.51
81647,36,36,80486.702648,84577.204383,2,109,15,15,5
81648,63,63,68874.921408,70625.800606,2,113,7,7,3.26
81649,19,50,24516.736046,25646.745396,2,109,10,10,3.28
81650,9,40,9493.757784,9719.385525,1,118,6,6,0.95
81651,2,28,21175.518195,21659.072187,2,113,6,6,1.02
81652,0,34,8063.917792,8405.419272,2,113,14,14,3.22
81654,67,67,87132.99368,87476.587521,1,111,9,9,3.87
81655,80,80,12560.417823,0,1,118,9,9,2.69
81656,14,36,11489.609626,11293.698028,2,110,1,1,0
81657,3,30,26894.596215,26834.876918,2,109,2,2,0.35
81658,2,34,12086.37238,12568.104427,2,108,14,14,3.22
81659,38,38,34268.31463,36294.422363,1,111,2,2,0.29
81660,80,80,54657.851659,55864.583635,1,113,5,5,1.91
81661,51,51,130706.442543,133479.750542,1,111,7,7,2.15
81662,33,30,24405.524176,24789.015137,1,109,6,6,1.02
81663,9,33,10003.34563,11048.542567,2,110,3,3,0.52
81664,51,51,94875.356842,96888.406703,1,109,9,9,3.87
81665,36,36,28043.414805,29498.246035,1,105,15,15,5
81667,19,35,12576.606389,12639.701852,1,104,8,8,1.58
81668,21,43,20846.836154,21079.18217,1,112,4,4,0.92
81669,39,39,31643.405757,33251.589493,2,113,6,6,1.91
81671,65,60,11213.688287,11243.678419,2,116,7,7,1.82
81672,33,33,38819.51849,41114.715305,1,110,3,3,0.51
81673,2,25,14129.290822,15709.00011,1,115,5,5,0.93
81674,74,74,49462.443112,50163.085253,1,114,5,5,1.91
81675,74,74,40304.165635,42860.137522,1,104,7,7,3.48
81676,14,32,9831.770326,9837.392138,2,106,3,3,0.2
81677,60,58,13773.520104,13709.667128,2,106,14,14,3.35
81678,17,48,12443.701173,12626.289569,2,114,4,4,0.67
81679,36,36,53832.413678,55259.235586,1,110,15,15,5
81680,18,39,15848.607209,15573.094094,1,106,10,10,2.54
81681,42,45,42280.680232,42379.862916,1,106,14,14,3.61
81682,6,43,9093.778884,9174.785682,1,118,12,4,0.54
81683,20,20,87609.299166,91889.441524,1,110,5,5,1.42
81684,2,33,21607.213743,22623.41904,1,109,15,15,3.63
81685,12,36,51158.905236,52577.958819,1,116,15,15,5
81686,55,55,25479.456602,25712.248258,1,111,10,10,3.58
81687,13,64,11178.8162,11081.098922,2,118,6,6,0.68
81688,3,19,10626.104789,11135.126601,2,112,6,6,0.99
81689,18,52,25252.886202,27741.220038,2,115,5,5,1.27
81690,1,32,12012.569382,12952.340265,1,116,3,3,0.51
81691,9,46,34205.105036,34985.503555,2,106,15,15,5
81692,17,46,13758.120083,13479.694357,2,112,9,9,3.03
81693,7,32,10802.436595,10672.621129,1,114,5,5,0.73
81694,80,80,19240.979301,19860.088779,2,118,6,6,1.7
81695,36,36,31324.524395,31783.108047,1,115,7,7,2.51
81696,3,37,11204.381578,12089.132021,1,112,15,15,5
81697,25,25,87609.299166,89535.914318,1,110,9,9,4
81698,31,31,66377.817602,67504.943239,1,113,9,9,2.22
81699,19,52,15827.442689,16924.936233,1,110,9,9,3.8
81700,30,30,25813.54744,26658.125649,2,107,14,14,2.87
81701,52,80,18429.057976,18570.012916,1,107,6,6,1.33
81702,6,54,14819.77282,15696.301749,1,111,14,14,3.37
81703,63,73,9289.765852,9849.063063,1,114,5,5,1.29
81704,45,45,22317.481576,22263.675866,2,114,15,15,4.07
81705,9,41,56277.646589,57189.725748,1,105,14,14,4.84
81706,45,45,23568.774431,23511.951951,1,116,14,14,3.82
81708,38,38,87342.357816,91781.278214,2,107,1,1,0.01
81709,80,80,30889.060982,32044.666853,2,110,7,7,3
81710,3,41,22501.895901,23150.98817,2,118,15,15,5
81711,32,64,23015.093413,22727.81318,2,118,6,6,0.68
81712,66,57,12070.716173,12267.752511,2,104,9,9,3.81
81713,16,34,12249.515102,12001.619306,2,114,5,5,0.72
81714,58,52,26191.366955,26652.853011,2,111,15,15,5
81716,11,47,12057.535,12005.9316,1,107,6,6,0.7
81717,35,34,31650.077214,33716.462507,2,113,14,14,3.22
81718,1,23,40259.309097,43408.887282,2,111,3,3,0.61
81719,43,43,19248.050849,20427.465262,2,116,7,7,2.73
81720,11,38,18440.303374,18627.325496,2,109,10,10,3.28
81721,39,39,79129.900111,81126.018764,2,115,14,14,3.3
81722,47,47,28257.259105,28208.74972,1,108,15,15,5
81723,1,48,12403.571999,12809.402145,1,111,3,3,0.35
81724,10,29,7149.660449,7036.049085,2,114,4,4,0.57
81725,40,39,28499.026971,29677.412558,1,105,15,15,5
81726,80,62,20165.272633,20468.178861,1,106,9,9,2.94
81727,9,40,25521.878546,25917.89808,2,109,14,14,2.5
81728,4,40,15828.013802,16345.887618,1,111,9,9,2.18
81729,32,32,20218.270427,0,1,108,6,6,2.61
81730,11,35,11213.652828,11465.78302,1,118,7,7,1.27
81731,3,42,15610.350491,17355.647971,2,108,14,14,5
81732,13,56,12508.412403,12421.650156,2,108,5,5,0.48
81733,73,73,17232.594196,18694.820412,1,114,5,5,1.29
81734,10,56,15517.090988,16894.705201,1,107,14,14,3.5
81735,12,38,16605.003761,16316.341405,1,110,8,8,1.91
81736,76,76,74449.516168,81081.529412,2,115,14,14,4.84
81737,70,70,8013.95142,8722.069844,2,116,9,8,4.11
81738,15,34,16768.78472,16694.204932,1,110,7,7,1.38
81739,13,51,9716.809445,0,2,110,15,15,5
81740,21,25,33707.875732,34195.572947,1,106,5,5,1.23
81741,43,43,27163.766063,27098.276339,1,105,4,4,1.28
81742,63,63,102207.803512,103976.650222,1,110,15,15,5
81743,80,80,22688.051304,23188.95641,2,104,5,5,1.89
81744,5,25,13232.58011,14712.033677,1,113,7,7,1.2
81745,16,46,13273.281251,13644.078748,2,114,6,6,1.62
81746,8,39,9035.268878,9131.754747,1,116,15,15,3.72
81747,1,30,9448.509887,9584.929979,2,114,14,14,3.35
81748,22,54,38166.550337,38980.308658,1,115,6,6,1.33
81749,0,24,16146.161766,15554.879598,2,107,7,7,2.15
81750,22,24,48641.132726,50120.408423,2,109,5,5,0.84
81751,17,36,10201.862471,9901.276854,1,117,4,4,0.65
81752,41,41,15971.436848,16837.019913,2,118,15,15,3.63
81753,28,28,30226.348713,30317.947782,2,107,6,6,1.15
81754,16,77,11374.549738,11144.360784,2,114,5,5,0.75
81755,56,56,86160.282143,86892.504277,2,117,15,15,5
81756,2,33,40967.137249,55350.208564,2,113,14,14,3.56
81757,10,47,8456.866411,9198.403576,1,105,4,4,1.12
81758,14,18,14530.101452,14936.009015,2,114,15,15,3.58
81759,9,53,7852.361067,8013.078675,1,114,4,4,0.68
81760,36,40,33190.678689,36946.982577,2,112,5,5,0.45
81761,1,31,12124.082976,12549.841953,1,115,6,1,0
81763,61,61,21806.252495,23598.874019,2,114,6,6,1.23
81766,32,29,19974.560029,21481.388862,2,106,14,14,5
81767,57,57,115216.760244,0,1,116,9,9,4.79
81768,48,50,28942.366714,32523.988278,2,115,7,7,2.12
81769,4,49,12632.66485,14757.446212,1,115,14,14,3.4
81772,49,48,28134.725547,30056.222474,1,108,6,6,1.33
81773,20,47,35284.09332,34958.571472,1,107,8,8,2.76
81774,0,38,6912.228423,7625.101932,1,113,6,6,0.66
81775,17,48,91849.551527,91194.931481,2,113,15,15,5
81776,22,22,49125.624802,52578.536806,1,113,2,2,0.33
81777,63,63,71856.588776,74364.155236,2,105,10,10,5
81778,18,40,15214.137396,15437.376841,1,115,5,5,0.85
81779,63,68,8234.899235,8824.350922,1,118,2,2,0.58
81780,22,49,43961.357135,45949.126018,1,107,7,7,1.27
81781,50,50,32512.69383,32536.274808,1,106,5,5,0.74
81782,17,73,7782.024566,7618.40388,1,118,5,5,1.27
81783,44,44,27163.766063,27098.276339,1,105,15,15,5
81784,53,32,22496.65585,22215.228559,2,114,6,6,1.24
81785,70,70,15174.746412,15877.769625,1,109,3,3,0.51
81786,1,38,12537.162819,13553.0267,2,107,7,7,1.5
81787,34,34,17707.740488,18659.903562,1,112,7,7,0.98
81789,39,72,12489.441121,12919.199502,2,104,3,3,0.76
81790,8,49,9074.380288,10024.915247,1,117,15,15,5
81791,1,62,29405.230103,31513.449252,2,112,15,15,4.84
81792,49,38,35584.711524,0,1,113,4,4,1.19
81793,4,34,13794.832347,14246.182881,1,114,3,3,0.44
81794,80,80,46701.959733,49508.41469,2,110,15,15,5
81795,50,50,36104.726132,36440.763817,2,109,10,10,3.28
81796,8,28,9026.243656,8917.773125,1,112,3,3,0.71
81797,74,57,50448.905184,50947.970209,2,115,7,7,1.68
81798,71,71,15614.822094,16345.917407,2,104,5,5,1.8
81799,10,44,10808.325823,13040.30998,2,108,3,3,0.83
81800,7,26,8424.955223,8291.078844,1,108,1,1,0.02
81801,53,57,14514.870818,14649.965142,2,104,15,15,4.16
81802,30,30,19009.30117,20310.780699,2,110,15,14,5
81803,18,18,8098.694589,8335.812244,1,117,1,1,0
81804,14,56,17314.034927,17063.817193,1,115,15,15,5
81805,21,45,19370.330115,20139.245568,1,118,5,5,0.63
81806,32,39,14303.505065,14898.925762,2,118,10,10,2.73
81808,18,47,12004.839933,12926.90371,2,104,14,14,2.87
81809,40,40,24140.092615,25380.919275,2,106,15,15,5
81810,11,30,10926.630592,10753.00145,2,115,8,8,1.43
81811,2,26,8958.935679,0,1,118,6,6,1.27
81812,64,67,72060.770917,71465.389494,1,111,9,9,3.87
81813,63,71,15333.439922,15467.691749,1,114,9,9,3.07
81814,67,67,106091.973547,109949.858936,1,112,15,15,5
81815,75,74,12910.61342,13274.909784,1,118,3,3,0.93
81816,51,51,31940.405419,35169.468454,2,112,3,3,1.24
81817,6,29,7288.950827,7693.131767,1,112,8,8,2.46
81819,34,34,24402.454499,25666.418826,1,106,4,4,0.68
81820,65,76,9993.431802,10104.384272,2,114,7,5,1.85
81821,0,19,10271.431159,10411.432032,2,115,5,5,1.46
81822,51,60,16331.577479,16381.119237,1,115,9,9,2.65
81823,64,64,82891.798754,83570.611399,1,110,3,3,1.04
81824,78,76,70084.59231,70496.991718,1,115,6,6,1.92
81825,44,44,25694.226554,26501.89499,1,110,5,5,1.42
81826,69,69,11887.518679,12547.208773,2,105,7,7,3.43
81827,73,73,64710.280077,66463.670945,1,105,15,15,5
81828,45,45,30096.899681,29814.610635,1,107,14,14,4.12
81829,43,43,29231.64735,29818.010578,1,108,7,7,2.2
81830,39,39,67692.266015,74069.153688,2,106,5,5,1.97
81831,72,72,22991.864895,24372.775512,2,105,7,7,1.77
81833,72,72,57271.428651,58116.398808,1,104,15,15,5
81834,33,33,14740.619841,16337.292211,2,114,8,8,2.1
81836,36,37,27251.583351,26767.700622,2,112,14,14,2.66
81837,34,34,25811.706898,26666.612529,2,106,4,4,1.08
81838,5,52,9940.878884,10301.998037,1,105,9,9,2.45
81840,6,38,16344.83805,17285.504654,1,111,15,15,4.35
81841,11,38,53672.348266,54373.8,1,116,15,15,5
81842,73,73,73008.27357,72640.725486,2,113,7,7,1.77
81843,19,46,54114.052475,58071.991591,2,112,15,15,3.13
81844,25,54,22913.01841,23168.392823,2,106,10,10,3.28
81845,75,75,17787.940939,18079.599799,2,116,5,5,1.37
81846,19,47,9715.015181,9834.057254,1,118,2,2,0.28
81847,38,38,26078.534237,27403.899621,1,114,7,7,1.59
81848,22,45,89514.433218,92985.705724,2,113,15,1,0.09
81849,44,44,23740.860441,24824.629345,2,106,5,5,0.82
81850,67,67,11818.414076,12317.16994,2,111,14,14,3.35
81851,73,63,73281.215672,74482.766537,2,116,5,5,1.38
81853,17,50,6737.44118,6686.525079,2,118,8,8,1.81
81854,38,38,29942.436352,31552.471368,1,115,2,2,0.34
81855,27,60,35293.793964,37129.125621,2,111,4,4,0.99
81856,7,38,15320.947624,15567.720332,1,105,15,15,5
81857,5,35,16280.757542,17070.539003,1,106,7,7,1.52
81858,22,23,32438.785665,32427.200036,1,114,6,6,1.64
81859,0,29,8174.61401,8556.562696,2,115,3,3,0.61
81860,21,52,76525.628467,77376.794692,2,105,15,15,4.86
81861,14,51,70587.862411,74912.225597,1,114,15,15,5
81862,20,20,34981.270686,0,2,108,2,2,0.69
81863,56,56,30851.589169,31735.96965,2,116,5,5,1.27
81864,17,46,14774.357493,15854.964189,1,110,6,6,1.09
81865,42,42,27163.766063,27098.276339,1,105,14,14,4.1
81866,53,53,19675.002749,21942.55195,2,105,3,3,0.86
81867,57,56,25581.127961,25253.054474,1,111,7,7,2.42
81868,2,30,9950.25343,11152.02782,2,104,9,9,1.97
81869,9,57,16353.082625,16695.239896,2,107,6,6,0.83
81870,37,40,66919.830503,0,1,117,15,15,5
81871,80,80,36855.990798,37848.533327,2,113,7,7,3
81872,80,80,36117.581178,38107.075217,1,110,6,6,2.18
81873,62,62,15005.09845,0,2,106,15,15,5
81874,3,40,20317.570703,21907.060908,1,116,6,6,1.23
81875,70,70,12261.350101,12536.216979,1,111,4,4,1.01
81876,9,25,7300.127225,7340.454355,2,105,4,4,0.47
81877,44,44,19368.660457,19186.995211,1,118,15,15,5
81878,7,46,10172.677142,10744.901381,1,110,15,15,5
81879,73,73,65801.208454,64683.214889,2,113,7,7,2.48
81880,8,37,14322.881933,14258.168085,1,111,7,7,1.27
81881,9,35,22016.310851,22239.60095,1,109,14,14,2.9
81882,36,30,31037.587633,30793.443824,2,117,1,1,0.03
81883,19,44,22881.402127,22860.238597,2,107,7,7,0.88
81884,6,34,17813.90838,18553.287243,1,113,1,1,0.03
81886,47,47,36123.437189,35660.160432,1,106,15,15,4.67
81887,80,80,13527.53888,15087.461809,2,110,3,3,1.03
81888,0,45,9296.818359,10045.76826,2,108,9,9,2.52
81889,20,38,39598.901051,39584.75816,1,115,2,2,0.34
81890,67,67,8144.643893,8377.255002,2,106,3,3,0.35
81891,28,28,29840.021727,32178.452254,1,104,15,15,5
81892,16,34,50772.674313,50410.812879,2,113,5,5,1.01
81893,30,30,18735.365254,19152.945714,2,105,8,8,2.32
81894,32,33,23731.728027,23310.344316,2,114,6,6,1.04
81895,64,64,17833.992838,17676.243177,1,115,7,7,1.79
81896,80,64,40357.595561,41444.437323,2,115,5,5,1.27
81897,12,28,15540.817597,15977.238484,2,113,4,4,0.5
81898,29,29,20631.948782,23233.605937,2,118,6,6,1.27
81899,55,55,26556.369566,26215.788776,1,107,8,8,1.81
81900,54,54,29756.246062,32764.498241,1,113,3,3,1.13
